dtstart,dtend,dtstamp,organizer,uid,attendee,created,description,last-modified,location,sequence,status,summary,transp
"2023-06-09T16:30:00Z","2023-06-09T17:30:00Z","2023-11-14T20:34:34Z","","31n36tq4n486vn8b2fa1etdk76@google.com","","2023-06-08T19:06:34Z","<a href=https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fus04web.zoom.us%2Fj%2F77608885051%3Fpwd%3D7bQhSyiKIyEzCEOpaFtxeMdp3Bcw47.1&amp;data=05%7C01%7CCARLA.SANCHEZ50%40myhunter.cuny.edu%7C2261f14352044177518808db685308ab%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638218478104371692%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=XcXsX1TBYikZaqxkhg9UgKymnv%2Bsb6%2BPeK6c8xIrDG4%3D&amp;reserved=0>https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fus04web.zoom.us%2Fj%2F77608885051%3Fpwd%3D7bQhSyiKIyEzCEOpaFtxeMdp3Bcw47.1&amp;data=05%7C01%7CCARLA.SANCHEZ50%40myhunter.cuny.edu%7C2261f14352044177518808db685308ab%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638218478104371692%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=XcXsX1TBYikZaqxkhg9UgKymnv%2Bsb6%2BPeK6c8xIrDG4%3D&amp;reserved=0</a>","2023-06-08T19:06:34Z","","0","CONFIRMED","Interview","OPAQUE"
"2023-07-03T17:30:00Z","2023-07-03T18:30:00Z","2023-11-14T20:34:34Z","","6idvm3iu2nla1lp1k6s8qv0f2c@google.com","","2023-06-30T14:14:41Z","<p><strong>-person meetings: </strong> Will take place in the Pre-Professional Advising Center, East Building 711-E, on the Main Campus. </p>","2023-06-30T14:15:08Z","","0","CONFIRMED","Meeting w/ Lassonde ","OPAQUE"
"2024-01-01","2024-01-06","2023-11-14T20:34:34Z","","07s5aom5u4hlede064oas64qmv@google.com","","2023-06-30T15:13:02Z","future scholarship:<br><a href=https://www.palantir.com/careers/students/scholarship/future/>https://www.palantir.com/careers/students/scholarship/future/</a><br>Betty Stevens scholarship:<br><a href=http://www.edfoundation.org/bettystevensfrecknallscholarship.htm>http://www.edfoundation.org/bettystevensfrecknallscholarship.htm</a>","2023-06-30T15:19:16Z","","0","CONFIRMED","Remember to check in on Scholarships","TRANSPARENT"
"2022-09-29","2022-09-30","2023-11-14T20:34:34Z","","0ek3ea7uudajc418jjfs6dqgnv@google.com","","2022-02-27T19:21:03Z","","2023-07-04T19:38:27Z","","1","CONFIRMED","Mendez&#39;s Birthday","OPAQUE"
"2023-11-23T07:00:00Z","2023-11-23T08:00:00Z","2023-11-14T20:34:34Z","","69j68ohj6kr30b9nc8p36b9k6lj3ib9o60o3ibb675ij0o9kc5j68e1p6g@google.com","","2023-07-14T18:24:53Z","","2023-07-14T18:24:53Z","","0","CONFIRMED","Justin's b day","OPAQUE"
"2023-08-29T19:30:00Z","2023-08-29T20:30:00Z","2023-11-14T20:34:34Z","","588bum8e56vfuc6d8mnco9bla7@google.com","","2023-08-14T23:58:41Z","<a href=https://www.cmu.edu/graduate/programs-services/grad/index.html>https://www.cmu.edu/graduate/programs-services/grad/index.html</a><br><br><a href=https://www.cmu.edu/graduate/programs-services/grad/cmu-ralesfellowsprogram-factsheet.pdf>https://www.cmu.edu/graduate/programs-services/grad/cmu-ralesfellowsprogram-factsheet.pdf</a>","2023-08-14T23:58:41Z","https://calendly.com/events/12cf9c7e-e84b-4d76-a443-fe53da420a05/google_meet","0","CONFIRMED","CMU Rales Fellowship meeting","OPAQUE"
"2023-08-16T20:30:00Z","2023-08-16T21:30:00Z","2023-11-14T20:34:34Z","","7rcjnrdsrdobhdhk4vuf6a8o17@google.com","","2023-08-15T00:04:46Z","<a href=https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fmeet.google.com%2Fnjv-xrvf-njg%3Fhs%3D224&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Ce0088f84bc0b45b3e13508db8f75ea11%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638261508840088792%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=5yITYlyelY4IgOIGQrW8mHIQBha%2BEOayY4nUCB3uVls%3D&amp;reserved=0>https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fmeet.google.com%2Fnjv-xrvf-njg%3Fhs%3D224&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Ce0088f84bc0b45b3e13508db8f75ea11%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638261508840088792%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=5yITYlyelY4IgOIGQrW8mHIQBha%2BEOayY4nUCB3uVls%3D&amp;reserved=0</a>","2023-08-15T00:04:50Z","","1","CONFIRMED","Lunch meeting with Gabe","OPAQUE"
"2023-08-22T19:00:00","2023-08-22T20:30:00","2023-11-14T20:34:34Z","","2c7j4a2leukph0pciljinmsb5k@google.com","","2023-08-15T00:09:04Z","","2023-08-15T00:09:04Z","","0","CONFIRMED","Logic and Computers","OPAQUE"
"2023-08-23T17:30:00","2023-08-23T19:30:00","2023-11-14T20:34:34Z","","6g2brc26sq7t4r7qlfihq2rqj8@google.com","","2023-08-15T00:10:22Z","","2023-08-15T00:10:22Z","","0","CONFIRMED","Combatting the Far Right","OPAQUE"
"2023-08-21T17:30:00","2023-08-21T19:30:00","2023-11-14T20:34:34Z","","63dpb0ovgsk8tgnb9trrejos4g@google.com","","2023-08-15T00:07:06Z","","2023-08-15T00:11:14Z","","0","CONFIRMED","Thinking Critically in a Digital Society","OPAQUE"
"2023-08-22T17:30:00","2023-08-22T18:45:00","2023-11-14T20:34:34Z","","75m2ea9e7a3b3r69fmgfhl3hss@google.com","","2023-08-15T00:08:00Z","","2023-08-16T18:56:43Z","","0","CONFIRMED","Computer Vis","OPAQUE"
"2023-08-25T17:30:00","2023-08-25T18:45:00","2023-11-14T20:34:34Z","","nllfefnuqek6tu1q1btd7sujo9@google.com","","2023-08-15T00:08:00Z","","2023-08-16T18:57:02Z","","1","CONFIRMED","Computer Vis","OPAQUE"
"2023-08-24T17:30:00","2023-08-24T18:45:00","2023-11-14T20:34:34Z","","nllfefnuqek6tu1q1btd7sujo9@google.com","","2023-08-15T00:08:00Z","","2023-08-16T18:57:02Z","","2","CONFIRMED","Computer Vis","OPAQUE"
"2023-09-26T17:30:00","2023-09-26T18:45:00","2023-11-14T20:34:34Z","","m3907o247b4e64msmmjrinm04g@google.com","","2023-08-15T00:08:00Z","","2023-08-16T18:58:04Z","","4","CONFIRMED","Computer Vis","OPAQUE"
"2023-08-25T00:00:00Z","2023-08-25T00:30:00Z","2023-11-14T20:34:34Z","","ruvpc8pen2qg27u32uig5i2m5g@google.com","","2023-08-24T18:29:25Z","Carla Sanchez is inviting you to a scheduled Zoom meeting.\n\nJoin Zoom Meeting\nhttps://us04web.zoom.us/j/75145315793?pwd=QIRKUj7OvOYBnmWY2FTxULHv4QQmha.1\n\nMeeting ID: 751 4531 5793\nPasscode: 2S9t1u\n\n","2023-08-24T18:29:25Z","https://us04web.zoom.us/j/75145315793?pwd=QIRKUj7OvOYBnmWY2FTxULHv4QQmha.1","0","CONFIRMED","SCRMS ","OPAQUE"
"2023-10-02","2023-10-03","2023-11-14T20:34:34Z","","c8r62d33chij2b9n6or6ab9kc8rjcb9p6ti34b9iccr62pb5c8o3ep9p74@google.com","","2023-09-03T17:16:22Z","","2023-09-03T17:16:22Z","","0","CONFIRMED","Roi's birthday ","OPAQUE"
"2023-10-06","2023-10-09","2023-11-14T20:34:34Z","","1b8efi4be4t2gjfeilipl4qsat@google.com","","2023-09-04T23:13:27Z","","2023-09-04T23:13:27Z","","0","CONFIRMED","Wedding","TRANSPARENT"
"2023-09-22","2023-09-26","2023-11-14T20:34:34Z","","2f6t46daqj69921quecv475dtn@google.com","","2023-09-04T23:16:19Z","","2023-09-04T23:16:19Z","","0","CONFIRMED","visit","TRANSPARENT"
"2023-09-11T20:00:00Z","2023-09-11T21:00:00Z","2023-11-14T20:34:34Z","","4o1rh7m6j7rds91jkmmm72c29e@google.com","","2023-09-07T01:49:19Z","","2023-09-07T01:49:19Z","","0","CONFIRMED","Meeting with Prof Nicolai ","OPAQUE"
"2023-09-08T19:30:00Z","2023-09-08T20:30:00Z","2023-11-14T20:34:34Z","","7asbvsask9j7b3f1sohrlv4144@google.com","","2023-09-07T01:50:30Z","","2023-09-07T01:50:37Z","","1","CONFIRMED","Meeting with Alyssa ","OPAQUE"
"2023-09-14T15:00:00","2023-09-14T16:00:00","2023-11-14T20:34:34Z","","14epiftbvgte4pfhd4qhu92sbh@google.com","","2023-09-07T01:51:49Z","","2023-09-07T01:52:08Z","","1","CONFIRMED","Meeting with Prof Nath","OPAQUE"
"2023-09-11T17:00:00Z","2023-09-11T18:00:00Z","2023-11-14T20:34:34Z","","005s1if97nf9aq5pav6omhq1a7@google.com","","2023-09-07T16:26:00Z","","2023-09-07T16:26:00Z","","0","CONFIRMED","Meeting with Sarah ","OPAQUE"
"2023-09-08T22:00:00Z","2023-09-08T23:00:00Z","2023-11-14T20:34:34Z","","7sseegit3s523l9jdtnbrjr42u@google.com","","2023-09-09T03:21:23Z","","2023-09-09T03:21:23Z","","0","CONFIRMED","Meeting with OTR","OPAQUE"
"2023-09-01T17:30:00","2023-09-01T18:45:00","2023-11-14T20:34:34Z","","j8k4o84bsnc3kgdd442279phdt@google.com","","2023-08-15T00:08:00Z","","2023-09-09T03:24:26Z","","2","CONFIRMED","Computer Vis","OPAQUE"
"2023-08-31T17:30:00","2023-08-31T18:45:00","2023-11-14T20:34:34Z","","j8k4o84bsnc3kgdd442279phdt@google.com","","2023-08-15T00:08:00Z","","2023-09-09T03:24:26Z","","3","CONFIRMED","Computer Vis","OPAQUE"
"2023-09-07T17:30:00","2023-09-07T18:45:00","2023-11-14T20:34:34Z","","j8k4o84bsnc3kgdd442279phdt@google.com","","2023-08-15T00:08:00Z","","2023-09-09T03:24:26Z","","3","CONFIRMED","Computer Vis","OPAQUE"
"2023-09-12T17:30:00","2023-09-12T18:45:00","2023-11-14T20:34:34Z","","uv0uo83mj9m6c06g032n355gqc@google.com","","2023-08-15T00:08:00Z","","2023-09-09T03:24:26Z","","3","CONFIRMED","Computer Vis","OPAQUE"
"2023-10-13","2023-10-14","2023-11-14T20:34:34Z","","5dngpuckfok88nfinvmf7ufokk@google.com","","2023-09-09T03:26:10Z","","2023-09-09T03:26:10Z","","0","CONFIRMED","Facial","TRANSPARENT"
"2023-09-02","2023-09-03","2023-11-14T20:34:34Z","","2q17facrmqjo19fhi6odlqkfl8@google.com","","2023-09-09T03:22:02Z","","2023-09-09T03:26:47Z","","1","CONFIRMED","Hair Cut","OPAQUE"
"2023-09-02","2023-09-03","2023-11-14T20:34:34Z","","3ose234f7897ne70inmqjmgk2c@google.com","","2023-09-09T03:29:51Z","","2023-09-09T03:29:51Z","","0","CONFIRMED","Hair Wash","TRANSPARENT"
"2023-08-28","2023-08-29","2023-11-14T20:34:34Z","","4uvf90v8gp1uqktani9ovanl0o@google.com","","2023-09-09T03:30:56Z","","2023-09-09T03:30:56Z","","0","CONFIRMED","Retinol","TRANSPARENT"
"2023-09-09","2023-09-10","2023-11-14T20:34:34Z","","3igrvbpaqs3eade2pmlque19ll@google.com","","2023-09-09T03:32:48Z","","2023-09-09T03:32:48Z","","0","CONFIRMED","Clay mask","TRANSPARENT"
"2023-09-04T22:45:00","2023-09-04T23:00:00","2023-11-14T20:34:34Z","","6en78ovs8avdq5khoc6f107u3s@google.com","","2023-09-09T03:33:30Z","","2023-09-09T03:33:30Z","","0","CONFIRMED","Stretch","OPAQUE"
"2023-09-04T09:30:00","2023-09-04T13:30:00","2023-11-14T20:34:34Z","","12othkbvf55g2k5japm95p98vs@google.com","","2023-09-09T03:34:29Z","","2023-09-09T03:34:29Z","","0","CONFIRMED","Study block 1","OPAQUE"
"2023-09-04T15:00:00","2023-09-04T17:00:00","2023-11-14T20:34:34Z","","4rhpoqd4bg9jje0f6p55t6tluj@google.com","","2023-09-09T03:35:16Z","","2023-09-09T03:35:16Z","","0","CONFIRMED","Study block 2","OPAQUE"
"2023-09-04T13:45:00","2023-09-04T14:45:00","2023-11-14T20:34:34Z","","6s3rer28euvh1me6ooasbvj6lv@google.com","","2023-09-09T03:36:28Z","","2023-09-09T03:36:28Z","","0","CONFIRMED","Lunch/Break","OPAQUE"
"2023-09-16","2023-09-17","2023-11-14T20:34:34Z","","6qene0uvaa9o14bs6qs4fert34@google.com","","2023-09-09T03:47:25Z","","2023-09-09T03:47:25Z","","0","CONFIRMED","hydrating session/massage","TRANSPARENT"
"2023-09-08","2023-09-09","2023-11-14T20:34:34Z","","17gh7kao333ds0up42vpvbal6m@google.com","","2023-09-09T03:48:48Z","","2023-09-09T03:48:48Z","","0","CONFIRMED","hair oil day","TRANSPARENT"
"2023-09-15T17:30:00","2023-09-15T18:30:00","2023-11-14T20:34:34Z","","6vduan4vr1s9esdr7ll9oodh2u@google.com","","2023-09-09T04:02:11Z","","2023-09-09T04:02:11Z","","0","CONFIRMED","Eyebrow threading","OPAQUE"
"2023-09-02T16:00:00","2023-09-02T17:00:00","2023-11-14T20:34:34Z","","3onmrg57q6ng15l5pqiaivsbnn@google.com","","2023-09-09T03:22:27Z","","2023-09-09T04:02:48Z","","0","CONFIRMED","Pedicure","OPAQUE"
"2023-09-02","2023-09-03","2023-11-14T20:34:34Z","","3onmrg57q6ng15l5pqiaivsbnn@google.com","","2023-09-09T03:22:27Z","","2023-09-09T04:02:48Z","","1","CONFIRMED","Pedicure","OPAQUE"
"2023-10-07","2023-10-08","2023-11-14T20:34:34Z","","lqlljrrbd9jkcl2pfc2523okqs@google.com","","2023-09-09T03:22:27Z","","2023-09-09T04:02:48Z","","1","CONFIRMED","Pedicure","OPAQUE"
"2023-09-11T18:30:00Z","2023-09-11T19:45:00Z","2023-11-14T20:34:34Z","","4kl9e0v5d7gjjeiehi0p4irvj4@google.com","","2023-09-10T23:36:48Z","","2023-09-10T23:37:02Z","","0","CONFIRMED","Meeting with Tahda @ Dolcalini","OPAQUE"
"2023-09-19T19:30:00Z","2023-09-19T20:30:00Z","2023-11-14T20:34:34Z","","6svmec4g1f6gh74p1duh9e39re@google.com","","2023-09-14T17:08:09Z","","2023-09-14T17:08:09Z","","0","CONFIRMED","Dumbo Workshop","OPAQUE"
"2023-09-23","2023-09-24","2023-11-14T20:34:34Z","","75i68or471hjgb9g68s36b9k6so3eb9ocgq38b9jc8p6ap9l6oqm2e1k6g@google.com","","2023-09-16T11:45:01Z","","2023-09-16T11:45:01Z","","0","CONFIRMED","Tonics birthday ","OPAQUE"
"2023-09-19T22:00:00Z","2023-09-19T23:00:00Z","2023-11-14T20:34:34Z","","7l5at8lfbpq4ustj02sihm2fn2@google.com","","2023-09-18T16:52:21Z","","2023-09-18T16:52:21Z","","0","CONFIRMED","Layman Meeting","OPAQUE"
"2023-09-20T01:00:00Z","2023-09-20T02:00:00Z","2023-11-14T20:34:34Z","","0udl2pjigsrbliklqsr3hsjcr8@google.com","","2023-09-18T16:53:01Z","","2023-09-18T16:53:01Z","","0","CONFIRMED","Gabe's Meeting","OPAQUE"
"2023-09-20T18:00:00Z","2023-09-20T19:00:00Z","2023-11-14T20:34:34Z","","5qd4hu3rf0nucl6p57uh2sa461@google.com","","2023-09-18T21:34:09Z","","2023-09-18T21:34:09Z","","0","CONFIRMED","Interview w/ Rach","OPAQUE"
"2023-09-21T18:30:00Z","2023-09-21T19:30:00Z","2023-11-14T20:34:34Z","","51fu5cs1aa3hqq682gvafh0u5h@google.com","","2023-09-20T20:56:40Z","","2023-09-20T20:56:40Z","","0","CONFIRMED","Meeting w/ prof Nath","OPAQUE"
"2023-09-06T20:30:00","2023-09-06T21:30:00","2023-11-14T20:34:34Z","","5ce6jc5gfao69ek63kchthftnd@google.com","","2023-09-07T01:47:28Z","","2023-09-20T20:56:50Z","","0","CONFIRMED","Layman Meeting","OPAQUE"
"2023-09-26T14:00:00Z","2023-09-26T15:00:00Z","2023-11-14T20:34:34Z","","2g2l3pgpahk31akmkngoeqpfae@google.com","","2023-09-21T00:56:43Z","","2023-09-21T00:56:43Z","","0","CONFIRMED","127 Speaktime HN118","OPAQUE"
"2023-11-17T16:00:00Z","2023-11-17T17:00:00Z","2023-11-14T20:34:34Z","","5nedkmili66he8su6hhmj1hrgd@google.com","","2023-09-22T19:07:17Z","Join Zoom Meeting<br><a href=https://us02web.zoom.us/j/86565195069?pwd=UmZPOUFVZTBiSjZaaDFTY0NHMWZBZz09>https://us02web.zoom.us/j/86565195069?pwd=UmZPOUFVZTBiSjZaaDFTY0NHMWZBZz09</a><br><br>Meeting ID: 865 6519 5069<br>Passcode: 928858","2023-09-22T19:07:42Z","","0","CONFIRMED","Bias, Accuracy and Ethical Issues of AI","OPAQUE"
"2023-09-28T20:00:00Z","2023-09-28T21:00:00Z","2023-11-14T20:34:34Z","","1hlcsccn2lkmknolgrcbd5ikam@google.com","","2023-09-18T17:04:01Z","<a href=https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fgc-cuny-edu.zoom.us%2Fw%2F86964526141%3Ftk%3DFbJKNGGMV7uMz-IIM-kYz6pInntfun79T84NbL2uKbg.DQMAAAAUP31cPRZhanFtYTc5MlFPeXBBZU1MbWtjM3FRAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA%26pwd%3DbHVETC9qM3h6bWVSL3R6Z0xvRlVUZz09&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Cfc77455690174f1276b508dba27e16cc%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638282434651454097%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=ZcwU6lJj6cHFYEJgSD2N6CXG4hFxL8k97TRWeKje7Aw%3D&amp;reserved=0>https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fgc-cuny-edu.zoom.us%2Fw%2F86964526141%3Ftk%3DFbJKNGGMV7uMz-IIM-kYz6pInntfun79T84NbL2uKbg.DQMAAAAUP31cPRZhanFtYTc5MlFPeXBBZU1MbWtjM3FRAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA%26pwd%3DbHVETC9qM3h6bWVSL3R6Z0xvRlVUZz09&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Cfc77455690174f1276b508dba27e16cc%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638282434651454097%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=ZcwU6lJj6cHFYEJgSD2N6CXG4hFxL8k97TRWeKje7Aw%3D&amp;reserved=0</a>","2023-09-27T16:52:56Z","","1","CONFIRMED","Cuny Ba Meeting","OPAQUE"
"2023-10-03T19:00:00Z","2023-10-03T20:00:00Z","2023-11-14T20:34:34Z","","14ja9d8dao563ivk3jja9k9ecv@google.com","","2023-10-03T15:26:55Z","","2023-10-03T15:27:01Z","","3","CONFIRMED","Meeting OTR TH207","OPAQUE"
"2023-10-17T16:00:00Z","2023-10-17T17:00:00Z","2023-11-14T20:34:34Z","","3j4krj2hippt63nv0bhfpa97i3@google.com","","2023-10-10T23:34:09Z","","2023-10-10T23:34:09Z","","0","CONFIRMED","Hop into Sarah's office hours","OPAQUE"
"2023-10-12T14:00:00Z","2023-10-12T15:00:00Z","2023-11-14T20:34:34Z","","6orloch3qrapivdf271tv7vhrn@google.com","","2023-10-10T23:35:42Z","","2023-10-10T23:35:42Z","","0","CONFIRMED","meeting with Vlad","OPAQUE"
"2023-11-03T12:30:00Z","2023-11-03T14:30:00Z","2023-11-14T20:34:34Z","","41jkhv8fv92j6qbtkuev5of6nh@google.com","","2023-10-20T17:38:46Z","","2023-10-20T17:38:46Z","10 Hudson Yards, 48th Floor, New York City","0","CONFIRMED","HP - Institute B fast","OPAQUE"
"2023-11-17T15:00:00Z","2023-11-17T16:00:00Z","2023-11-14T20:34:34Z","","7rtl2g50mascc8sqom9kiosiko@google.com","","2023-11-08T15:27:10Z","","2023-11-08T15:27:10Z","https://us02web.zoom.us/j/87929262473","0","CONFIRMED","Interview w/ Hack Diversity","OPAQUE"
